date,total_inquiries,total_contact_me,total_book_it,total_instant_book,total_replies,total_accepted,total_bookings,contact_me_rate,book_it_rate,instant_book_rate,guest_return_rate,guest_message_rate,words_in_guest_profile,reply_rate,reply_time,accepted_rate,accepted_time,reply_conversion_rate,accepted_conversion_rate,booking_rate,booking_time,listing_rate,interaction
2016-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0
2016-04-04,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.5,158.0,12.0,0.5,0.011354166666666667,0.0,,0.0,0.0,0.0,,1.0,0.75
2016-04-05,2.0,1.0,0.0,1.0,2.0,1.0,1.0,0.5,0.0,0.5,0.0,247.0,8.5,1.0,0.07427083333333333,0.5,0.30189814814814814,0.5,1.0,0.5,0.30189814814814814,1.0,9.5
2016-04-06,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.5,0.0,50.0,0.0,0.5,0.00869212962962963,0.5,0.00869212962962963,1.0,1.0,0.5,0.00869212962962963,1.0,5.25
2016-04-07,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.5,296.5,0.0,1.0,0.018425925925925925,0.0,,0.0,0.0,0.0,,1.0,2.25
2016-04-08,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.5,178.5,0.5,0.5,0.050486111111111114,0.0,,0.0,0.0,0.0,,1.0,1.5
2016-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0
2016-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0
2016-04-11,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,159.0,1.0,1.0,0.0431712962962963,1.0,0.0431712962962963,1.0,1.0,1.0,0.0431712962962963,1.0,1.5
2016-04-12,4.0,0.0,2.0,2.0,3.0,3.0,3.0,0.0,0.5,0.5,0.25,82.75,15.25,0.75,0.9999652777777778,0.75,0.9999652777777778,1.0,1.0,0.75,0.9999652777777778,1.0,5.75
2016-04-13,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,256.0,0.0,1.0,0.008877314814814815,1.0,0.008969907407407407,0.0,0.0,0.0,,1.0,2.5
2016-04-14,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,1.0,0.0,,0.0,0.0
2016-04-15,2.0,1.0,0.0,1.0,2.0,2.0,1.0,0.5,0.0,0.5,1.0,64.5,1.0,1.0,0.017175925925925924,1.0,0.017905092592592594,0.5,0.5,0.5,0.0,1.0,4.25
2016-04-16,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,196.0,1.0,1.0,0.9991898148148148,0.0,0.6700925925925926,0.0,0.0,0.0,,1.0,14.5
2016-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0
2016-04-18,2.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,0.5,0.5,1.0,157.5,0.0,1.0,0.004664351851851852,1.0,0.004664351851851852,1.0,1.0,1.0,0.004664351851851852,1.0,7.5
2016-04-19,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,22.0,0.0,1.0,0.0013425925925925925,0.0,,0.0,0.0,0.0,,1.0,1.5
2016-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0
2016-04-21,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,26.0,0.0,1.0,0.11856481481481482,1.0,0.1187037037037037,0.0,0.0,0.0,,1.0,1.5
2016-04-22,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,779.0,0.0,1.0,0.18761574074074075,1.0,0.18770833333333334,0.0,0.0,0.0,,1.0,7.5
2016-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0
